second,sent_at,latency_ms,status,status_code
90,1781548017.317,131.35,ok,200
90,1781548017.484,113.49,ok,200
91,1781548017.648,96.55,ok,200
91,1781548017.774,117.00,ok,200
91,1781548017.899,73.99,ok,200
91,1781548018.024,160.50,ok,200
91,1781548018.149,93.29,ok,200
91,1781548018.274,93.39,ok,200
91,1781548018.399,55.32,ok,200
91,1781548018.524,121.14,ok,200
92,1781548018.658,83.79,ok,200
92,1781548018.826,127.47,ok,200
92,1781548018.992,79.85,ok,200
92,1781548019.159,124.58,ok,200
92,1781548019.326,118.73,ok,200
92,1781548019.492,75.80,ok,200
93,1781548019.659,101.95,ok,200
93,1781548019.803,90.60,ok,200
93,1781548019.946,92.03,ok,200
93,1781548020.089,106.54,ok,200
93,1781548020.232,125.18,ok,200
93,1781548020.375,113.16,ok,200
93,1781548020.517,128.37,ok,200
94,1781548020.664,106.78,ok,200
94,1781548020.808,51.21,ok,200
94,1781548020.951,89.05,ok,200
94,1781548021.094,50.66,ok,200
94,1781548021.237,104.82,ok,200
94,1781548021.380,95.64,ok,200
94,1781548021.523,60.99,ok,200
95,1781548021.666,73.13,ok,200
95,1781548021.792,82.95,ok,200
95,1781548021.917,41.72,ok,200
95,1781548022.042,101.81,ok,200
95,1781548022.166,74.48,ok,200
95,1781548022.292,100.11,ok,200
95,1781548022.417,55.38,ok,200
95,1781548022.542,43.03,ok,200
96,1781548022.664,76.56,ok,200
96,1781548022.832,132.34,ok,200
96,1781548022.998,65.68,ok,200
96,1781548023.164,129.45,ok,200
96,1781548023.331,113.83,ok,200
96,1781548023.499,96.74,ok,200
97,1781548023.662,114.71,ok,200
97,1781548023.830,57.80,ok,200
97,1781548023.996,45.30,ok,200
97,1781548024.163,116.54,ok,200
97,1781548024.330,129.70,ok,200
97,1781548024.496,107.93,ok,200
98,1781548024.664,78.86,ok,200
98,1781548024.865,127.92,ok,200
98,1781548025.065,112.63,ok,200
98,1781548025.265,127.06,ok,200
98,1781548025.465,79.66,ok,200
99,1781548025.669,106.45,ok,200
99,1781548025.813,52.64,ok,200
99,1781548025.956,83.64,ok,200
99,1781548026.098,89.67,ok,200
99,1781548026.241,113.21,ok,200
99,1781548026.385,98.94,ok,200
99,1781548026.528,111.81,ok,200
100,1781548026.666,108.74,ok,200
100,1781548026.809,48.33,ok,200
100,1781548026.953,85.95,ok,200
100,1781548027.096,100.53,ok,200
100,1781548027.238,122.21,ok,200
100,1781548027.381,107.40,ok,200
100,1781548027.524,115.91,ok,200
101,1781548027.668,101.91,ok,200
101,1781548027.812,47.51,ok,200
101,1781548027.954,87.85,ok,200
101,1781548028.097,137.88,ok,200
101,1781548028.240,116.65,ok,200
101,1781548028.383,98.09,ok,200
101,1781548028.526,118.26,ok,200
102,1781548028.665,107.03,ok,200
102,1781548028.790,72.37,ok,200
102,1781548028.916,124.19,ok,200
102,1781548029.040,107.15,ok,200
102,1781548029.166,108.04,ok,200
102,1781548029.291,94.50,ok,200
102,1781548029.415,124.66,ok,200
102,1781548029.540,115.09,ok,200
103,1781548029.671,89.40,ok,200
103,1781548029.797,95.75,ok,200
103,1781548029.922,118.25,ok,200
103,1781548030.047,127.37,ok,200
103,1781548030.171,115.02,ok,200
103,1781548030.296,43.40,ok,200
103,1781548030.422,48.41,ok,200
103,1781548030.547,116.53,ok,200
104,1781548030.675,116.79,ok,200
104,1781548030.818,121.26,ok,200
104,1781548030.961,114.80,ok,200
104,1781548031.105,81.55,ok,200
104,1781548031.248,97.01,ok,200
104,1781548031.390,84.02,ok,200
104,1781548031.533,125.05,ok,200
105,1781548031.683,109.70,ok,200
105,1781548031.883,113.98,ok,200
105,1781548032.084,92.86,ok,200
105,1781548032.284,107.36,ok,200
105,1781548032.484,60.34,ok,200
106,1781548032.684,92.15,ok,200
106,1781548032.827,121.08,ok,200
106,1781548032.971,120.78,ok,200
106,1781548033.113,125.17,ok,200
106,1781548033.256,121.70,ok,200
106,1781548033.399,88.23,ok,200
106,1781548033.542,102.09,ok,200
107,1781548033.678,94.08,ok,200
107,1781548033.846,117.47,ok,200
